entityid;route;rub;age;mois;annee;prd;abd;prf;abf;cumuld;cumulf;long;epaisseurdernierstravaux;anneedernierstravaux;naturedernierstravaux;supportdernierstravaux
4052cec7-7b5f-4b83-87cf-0bc16293bfb5;76 D0043;20;0;11;12;15;50;15;137;14890;14977;87;1;1994;COUL;BB
405eaa7c-5a17-4233-b38b-f77af2c95a0b;76 D0068A;20;0;7;7;0;0;2;592;0;2592;2592;4;2002;BB;BB
4063ea2f-5b6b-43e1-9de4-fa2c2833db0b;76 D0001;20;0;3;9;24;426;26;479;24369;26419;2050;2;2004;COUL;BB
40770a8f-a349-4af5-a373-9bed0b132a12;76 D0069;20;0;9;12;4;678;4;959;4692;4973;281;1,5;2011;ECF-BC;BBUM
407f5a77-71d8-41f0-b4ea-3128821782e2;76 D0011;20;0;9;12;18;200;18;279;18416;18495;79;1;2004;COUL;BBUM
408068b5-2c55-4877-a0b3-83a3683ed39c;76 D0920;20;0;7;7;0;0;4;51;0;4076;4076;3;2005;BBTM;BBTM
40912cae-a856-4d83-b4ef-5af56a9640a1;76 D1015;20;0;7;7;0;0;0;165;0;165;165;1,5;1997;COUL;ES
409444f8-5792-484f-9e25-48c26238fe28;76 D0064;20;0;4;8;6;750;7;149;6799;7207;408;5;1997;BB;BB-REP
409a3b38-aaa3-4de8-9873-b6f85a8929d3;76 D0027;20;0;7;7;27;214;28;259;27473;28510;1037;6;2002;BB-REP;BB
409ebae4-2300-458f-8b2c-d515e2e3cfda;76 D0101;20;0;9;9;23;490;23;556;23424;23490;66;2;2005;BB-REP;ES
40ab1ed4-3422-4019-9782-606554d17afc;76 D0089;20;0;10;9;5;330;9;735;5370;9803;4433;5;2008;BB;ES
40aeb73e-5fc5-4e65-8e6e-a52949b03197;76 D0473;20;0;7;7;0;390;0;512;390;512;122;3;1994;BBTM;BB
40b15d02-3cac-484c-b101-97c5f4dfb8a1;76 D0265;20;0;4;8;1;817;2;709;1800;2704;904;0,6;2000;ES;BBSP
40b3c961-dd06-456b-8b4b-b9b68b4a6b85;76 D0929;20;0;11;7;3;670;3;702;3597;3629;32;7;2004;BBSGP;??????
40b54dc0-f3c2-4f2e-9523-d1025fe100c4;76 D0057;20;0;1;8;23;884;24;250;24054;24427;373;1;2007;COUL;BBUM
40c38814-69a6-4bf1-bb70-f40662545fbe;76 D0075;20;0;7;7;17;1901;19;890;19121;20089;968;1;2006;COUL;COUL
40cda147-1cdd-4290-951c-ba06fe90a958;76 D0043;20;0;11;14;8;970;10;220;8684;9949;1265;1,2;2014;ES-BC;AC
40d979c1-3403-4c03-8247-15212927731c;76 D0913;20;0;9;12;0;1050;1;100;1050;1159;109;2;1998;COUL;AC
40da46b2-24bd-4490-8304-608ba1f60af1;76 D0094;20;0;7;7;3;250;4;948;3216;4877;1661;2;1999;BBUM;BB
40e4f126-f152-409e-89f2-8972c3d4c1ea;76 D0029;20;0;7;7;0;854;1;910;854;1932;1078;5;1989;BB;ES
40f68980-6a7e-4de5-b5dc-912f33073830;76 D0926;20;0;10;13;0;0;0;420;0;420;420;1;2012;ECF-BC;AC
40f70c6c-1e37-461b-93fd-1f07edfe31b2;76 D0234;20;0;10;7;9;0;10;799;8882;10758;1876;2,5;1997;BBUM;BBUM
40fb1343-fb7d-4b58-aa82-c7c85702dcda;76 D0011;20;0;7;7;4;128;4;139;4157;4168;11;1;2002;COUL;BB
40fd55de-8a37-4abc-bff7-0282103ecf2f;76 D0113;20;0;7;7;0;0;2;362;0;2389;2389;1;2008;COUL;COUL
411f755e-3add-45d0-98f7-ff1c22e0df87;76 D0044;20;0;11;11;8;895;9;494;8955;9591;636;5;2009;BB;BB
412be939-ef3b-4e10-91cc-c5783a405ba9;76 D6015;20;0;3;8;0;0;1;90;0;1063;1063;4;2008;BBM;AC
4134a4e4-4469-4378-93c8-2613337e3de2;76 D0088;20;0;11;11;25;890;28;83;25900;28145;2245;0;1991;ES;AC
413cdb4c-888d-4d7c-b76e-ca9b73b9e09e;76 D0126;20;0;7;7;9;295;10;490;9618;10675;1057;1;2009;COUL;COUL
413ff704-e39f-4047-a091-d51a574d9856;76 D0089;20;0;7;7;9;750;9;752;9818;9820;2;0,6;2001;ES;ES
4144e54e-223c-424e-b34c-be3ca9fcf080;76 D0920;20;0;12;11;28;0;28;196;27500;27696;196;6;1997;BB;BBTM
4154dcc9-a1e8-4ad9-83fb-918c181e86ef;76 D0250;20;0;10;9;4;347;4;602;4343;4598;255;1;1999;ES;ES
41550a11-5f86-48dd-b492-7523aa245f0d;76 D0082;20;0;12;11;10;590;11;400;10566;11389;823;1,5;2010;ES-MC;BBTM
415cdecb-14ed-464c-9a30-ba7d1737512e;76 D0114;20;0;7;7;5;150;6;903;5151;6911;1760;1;1999;ES;ES
41607209-ee94-4fcd-ae2b-a9c91dfe6a5d;76 D0075;20;0;7;7;22;630;22;880;22849;23099;250;1;2006;COUL;ES
416ad7d3-82da-4d3f-a5ad-51a4310dfa4f;76 D0026;20;0;7;7;32;12;33;687;32347;34002;1655;2;2007;ESDG;BBTM
4170df82-536b-45f0-bc94-9530e2def888;76 D1314;20;0;7;11;14;180;14;520;14217;14557;340;4;2007;BBM;BB
4172483f-6368-4e29-9c46-9ce39fb22d48;76 D0096;20;0;10;13;31;558;32;658;32080;33196;1116;1;2013;ES-MC;AC
41a48f33-7cb4-46e9-89e2-e021612fbe9b;76 D0086;20;0;7;7;24;281;24;424;21256;21399;143;2,5;1998;BBTM;BB-REP
41b1cfd0-a9b0-4f54-a70b-151ee4dc8877;76 D0070;20;0;10;13;29;133;31;177;29065;31124;2059;1;1998;BB;BB
41b1e345-bec2-4ab9-88be-c1ca9aecb167;76 D0099;20;0;7;7;2;888;3;385;2922;3396;474;4;1999;BB;ES
41ba7d83-ae30-4ad1-b628-b0b956ba933c;76 D0097;20;0;7;7;27;954;28;262;28124;28437;313;5;1998;BB-REP;ES
41c1bbe1-6f88-47b8-ac3f-da96ad78ee1e;76 D0124;20;0;11;14;9;415;11;500;9457;11444;1987;1,2;2014;ES-BC;AC
41cb4cc0-cb9f-491c-989b-4330bfc67660;76 D0003;20;0;7;7;51;810;51;936;50864;50990;126;1,2;1996;COUL;AC
41e58643-4d63-4ae3-bd7a-778dab4644f6;76 D0915;20;0;11;14;32;138;34;607;31146;34071;2925;1;2014;ES-BC;AC
41f6893f-5b66-41b1-a9f0-c7aae67d799f;76 D0079;20;0;7;7;17;685;18;222;17867;18403;536;3,5;1996;BBTM;BBUM
41fd074b-eded-4cc4-8285-3beff5a9e128;76 D0043;20;0;7;7;22;600;22;718;22285;22403;118;1,2;1996;COUL;AC
41fe7cb1-e6df-4096-9a71-9fa4f410f9ba;76 D0022;20;0;1;8;8;0;8;529;7985;8514;529;2;1999;BBUM;ES
4205795e-80db-4be9-965f-d81cc33613f2;76 D0454;20;0;7;7;0;0;1;300;0;1298;1298;2;2005;BB-REP;ES
420935b1-3920-4cb0-be8c-0edc0788e970;76 D0925C;20;0;4;9;129;943;131;700;2111;4072;1961;1;1996;COUL;BB
420e3e31-a931-482e-8815-17a3d97bdf01;76 D0068;20;0;6;11;47;473;49;118;47235;48437;1202;4;2002;BBSP;ES
420f381b-996d-4c3b-a201-b0cbf58ae7ce;76 D0982;20;0;7;7;70;1959;70;1988;78428;78457;29;8;1991;BBSGP;!!!!!!
4228e86a-6d77-4dd3-9653-4d88bd6cefbf;76 D0123;20;0;7;7;9;500;10;335;9557;10379;822;1,5;1997;BBUM;BB-REP
422901cf-0783-49d8-b1fa-e7171d5c4b67;76 D0007;20;0;7;7;32;240;32;390;33876;34026;150;6;2013;BBSG;AC
422a295d-d40c-4c1a-8d27-15b535196766;76 D0003;20;0;1;8;27;461;28;140;27434;28071;637;0,6;2000;ES;ES
422a333f-27cd-4aa7-8b85-f9f27678cd41;76 D0077;20;0;7;7;16;669;20;383;16694;20426;3732;0,5;2006;ES;ES
422ba1cc-2a48-4ea3-b631-6eeadb4f6bbb;76 D0092;20;0;12;7;2;400;2;500;2404;2504;100;5;2011;BBSG;AC
42354e5a-c5e3-4992-9c24-a32768e752f1;76 D0016;20;0;2;10;36;739;37;834;36672;37765;1093;4;2009;BBSG;BBUM
42444ee4-0eb4-4b4d-ab62-ad3ec9ee6260;76 D0098;20;0;7;7;28;120;31;37;29456;32382;2926;0,5;2001;ES;ES
42754494-1f38-4b90-be0d-7a2a035e903f;76 D0069;20;0;7;7;29;455;30;823;29493;30837;1344;1;2005;COUL;BBSP
427f7a81-d085-40d3-963b-6b83020f827c;76 D0095A;20;0;7;7;0;0;0;968;0;968;968;1;2003;COUL;AC
428a925c-82af-4f0a-9790-01268d3e5f6b;76 D0110  G;20;0;7;7;3;433;3;893;3438;3898;460;1;1988;COUL;BB
429b6bfe-bdd8-454a-85de-f8563d11857e;76 D0007;20;0;9;13;28;500;28;915;30152;30567;415;3;1997;BB;BB-REP
42b82a0b-e91f-4c68-9fd2-f733e38cbcb6;76 D0925;20;0;11;14;74;760;74;786;73933;73959;26;4;2005;BB;COUL
42bca305-0bf3-4e84-894c-9ac6924c9ae3;76 D0047;20;0;11;12;6;137;6;150;6313;6326;13;10;1996;BB;ES
42c38119-8bdb-4506-8bc5-9c6b424a14df;76 E0418D1;20;0;1;10;0;0;0;166;0;166;166;6;2008;BBSG;GB
42d21c2a-860c-448c-8b26-cecce8ba27ad;76 D0125;20;0;7;7;2;300;2;956;2310;2966;656;6;2003;BB;BB-REP
42dc7d5f-e038-45d1-94f1-a38e35500c4d;76 D0049;20;0;12;11;20;20;20;454;20506;20940;434;1,5;2004;COUL;ES
42e6ec7d-9d61-4666-aea3-d9495193cd6c;76 D0017;20;0;7;7;8;269;8;1569;8315;9615;1300;1,5;2013;ECF-MC;ES
42ec0617-24bb-499b-b093-4da72b82f9c9;76 D0110;20;0;7;7;2;1060;3;31;3237;3302;65;1;1989;COUL;BB
42f8cb78-ea84-4f6d-84a1-e8bdfd247607;76 D0042;20;0;9;12;14;539;14;709;13885;14055;170;3;1998;BB;BB-REP
42fc8cb6-a5fd-4590-9aae-9992cfb64818;76 D0003  G;20;0;11;11;53;911;54;700;1604;2401;797;5;1995;BB;GB
430ddb40-be53-456a-be08-710abc34f23f;76 D0101;20;0;7;7;13;449;14;855;13342;14731;1389;5;2001;BBSP;ES
43121fee-9153-475b-a9d8-13127a4db960;76 E6382C3;20;0;7;7;0;0;0;115;0;115;115;9999,99;1900;!!!!!!;BB
43175a5b-1747-498a-876e-a248a0d385d6;76 D0039;20;0;7;7;13;350;15;197;13427;15333;1906;2;2006;COUL;BB
431bfd4c-bd6d-49eb-8ae5-756c7b4b4850;76 D0097;20;0;9;9;5;420;9;654;5536;9833;4297;4;2002;BB-REP;ES
43280f82-f0b0-413b-8c1b-dedb4eb5a3ed;76 D0037A;20;0;7;7;0;0;0;517;0;517;517;4;2006;BB;BB
4328b5d8-3344-4e2c-aaf2-00a76ee18e45;76 D0916;20;0;7;7;16;30;18;163;15696;17811;2115;4;2003;BB;COUL
43355782-4f21-458c-9ee7-e40874dc1be7;76 D0039;20;0;9;12;11;890;11;927;11959;11996;37;4;1993;BB;ES
43517802-d89e-417f-b6d8-17ef48191faa;76 D0298;20;0;7;7;7;546;8;883;7563;8924;1361;4;2010;BBM;ES
4361d7ff-644f-4e36-9e7d-6e6da3c2dd88;76 D0982;20;0;7;7;49;230;50;270;49094;50250;1156;3,5;1998;BBTM;COUL
43644a08-896f-40a5-812f-96bf6145952a;76 D0039;20;0;7;7;31;250;31;387;32450;32587;137;4;2001;BB;BB
4373abc7-619b-4e42-8c92-f36259239c13;76 D0149;20;0;12;11;66;700;66;763;66738;66801;63;3;1995;BBUM;BB
438de2e0-aaad-4d48-911e-7892f3cb022a;76 D0117;20;0;11;14;25;743;27;16;25774;26807;1033;0,6;2014;ES-MC;AC
43b6e46d-d03f-4e0f-a259-6334ee82803c;76 D0029;20;0;3;9;10;782;11;315;10876;11405;529;1;2009;ECF-BC;ES
43bcff0f-c48a-4580-9ac8-209b0a751d0d;76 D0004;20;0;7;7;2;500;3;748;2299;3554;1255;3;2002;BBSP;ES
43d096b6-23f8-4b90-89ec-bee9e532eb35;76 D6014;20;0;9;13;12;550;12;590;12691;12731;40;10;1981;BBSG;AC
43db483e-30ff-4eb9-ada4-0d41989a0952;76 D0091;20;0;7;7;3;776;4;180;3781;4181;400;1,5;2011;ECF-BC;AC
43e43b26-c6fe-4d1c-891d-741736fc7edd;76 D0920;20;0;12;11;39;600;39;819;39111;39330;219;5;1998;BB;BBTM
43e55943-59e3-4cce-9fa2-433ac75383dc;76 D0142;20;0;7;7;24;236;24;706;24284;24754;470;1;2008;COUL;BB
43e7b652-4e67-4db9-8474-676ace8bc69c;76 D6015;20;0;2;10;22;578;22;688;20906;21016;110;3;1999;BBM;AC
43f26368-e1f7-4cd2-859b-6ec5e57023d8;76 D0982;20;0;7;7;35;208;37;647;35406;37832;2426;1;2005;COUL;BBTM
44019f7b-7ce2-4f62-b9a9-ea55cd4dcc3d;76 D0982;20;0;9;12;70;671;70;721;77140;77190;50;6;2005;BBSGM;!!!!!!
441e023a-c903-48f6-923e-fea1e7b11975;76 D0007;20;0;7;7;52;853;56;185;54624;57978;3354;1;2002;ES;BB-REP
442ac7e0-889f-441a-a14d-dc1f299b6ab5;76 D0938;20;0;11;11;22;1120;22;1185;15265;15330;65;5;1989;BB;AC
444f6753-52a0-482b-957a-d8e6d906b9c8;76 D0026;20;0;7;7;25;826;26;522;25800;26457;657;0,5;2003;ES;ES
4450e98c-9407-40bc-94c0-4a0768fe8b79;76 D0258;20;0;7;7;6;743;9;83;6764;9120;2356;1;2007;ES;ES
445fd8c1-56c9-4f67-bea2-7e98cb94cade;76 D0002;20;0;9;12;23;680;26;590;23497;26331;2834;4;2006;BB;BB
4477afab-2693-4230-b233-abc91afdc72e;76 D0079;20;0;11;14;12;790;13;250;12972;13438;466;4;2014;BBM;RABOT
44788eb3-7f28-4c73-b451-b0e3862d336a;76 D0108;20;0;7;7;10;618;10;658;10633;10673;40;4;2001;BBSP;ES
448d55e9-3f13-4a55-825a-7f78c7c40a36;76 D0067;20;0;11;12;6;775;8;913;6641;8785;2144;1,5;2012;ES-BC;AC
4496d391-4154-456a-acdb-ec32e1b5c057;76 D0123;20;0;7;7;3;435;7;206;3443;7228;3785;0;2005;ES;ES
44a08d07-606e-4cab-8373-d4c7a112dcec;76 D0067;20;0;7;7;27;427;28;0;28330;29299;969;2;2001;BBUM;ES
44a0e293-c467-4f33-9b91-bf40c030d59c;76 D0020;20;0;7;7;0;367;6;850;367;6796;6429;4;2006;BB-REP;ES
44c0f752-859c-4e24-a4d6-b1c3fa3a20fc;76 D0150;20;0;7;7;5;447;7;25;5111;6695;1584;1,2;2012;ECF-BC;ES
44c82fab-dc51-4527-8b05-02fd2f0cc945;76 D0033;20;0;7;7;23;200;23;615;23112;23527;415;1;2002;COUL;COUL
44d0fb4d-4cf3-441b-88ed-9e6b8e7eed86;76 D0216;20;0;7;7;10;190;10;575;9762;10147;385;1;2006;COUL;ES
451234b2-1bfc-48d6-888f-93902bb3a025;76 D0929;20;0;8;8;38;217;40;108;37753;39655;1902;4;2008;BBM;COUL
451522f0-1357-4ef9-a83a-0091973ba836;76 D0143;20;0;10;13;5;379;5;779;5399;5799;400;1;2012;ECF-BC;AC
452b76e1-8c9e-4e3d-9b5e-c5e76062d3e2;76 D0489;20;0;7;7;0;0;0;100;0;100;100;6;2005;BB;BB
4536a963-4e5b-4220-8c01-dfadec379f27;76 D0007;20;0;7;7;11;324;11;719;11625;12020;395;4;2002;BB;AC
45416446-21e0-4ea7-96a7-e02b41c0be21;76 D0026;20;0;11;14;5;700;6;595;5714;6610;896;1,5;2014;ECF-MC;AC
45945ae3-0652-46c3-883b-8ffc1a66dd51;76 D0940;20;0;10;13;42;100;43;163;43089;44172;1083;7;2012;BBSG;COUL
459b94fa-7a14-4be6-955c-5ff9925f5035;76 D0154A;20;0;7;7;0;0;0;227;0;227;227;1,5;2004;COUL;BBTM
459c7e88-d045-4163-b2da-1a725d4fc0f5;76 D0023;20;0;7;7;10;733;12;433;9864;11540;1676;2,5;1997;BBTM;BB
459da633-3cae-4422-9984-adbde41ec946;76 D0078;20;0;7;7;6;132;7;423;6145;7429;1284;1;2002;COUL;ES
459e9c36-d95a-4f78-9016-2122a6ff0293;76 D0142;20;0;6;11;14;822;15;900;14864;15879;1015;1,2;2012;ECF-BC;BB
459f97da-4324-405a-b616-3cf9fcd97a9c;76 D0018E;20;0;3;8;8;340;8;570;8364;8594;230;6;2000;BB;AC
45a072ab-bb91-4672-b236-1c5fd7d868ba;76 D0054;20;0;11;14;22;40;22;795;22095;22850;755;1,5;2014;ECF-MC;AC
45bbf5d5-f552-4d8c-b8aa-88e832a0ffdb;76 D0034;20;0;7;7;41;216;42;619;41243;42634;1391;4;2002;BB;COUL
45c49ddc-713f-4fe2-8450-012e0820feb2;76 D0080;20;0;9;12;3;60;6;130;3123;6124;3001;3;2011;ES-BC;ES
45cce2b3-e55a-4577-8087-a7b79d739fc4;76 D0047;20;0;7;7;0;0;4;700;0;4715;4715;1,5;2013;ES-BC;AC
45dd2fc7-a36d-4010-8d08-8f7642cfd98e;76 D0078;20;0;7;7;3;253;3;838;3256;3841;585;4;2002;BB;ES
45dd3abc-58e7-4a6e-ab49-5448edea64d9;76 D0114;20;0;8;7;17;241;18;83;17158;18007;849;1;2007;COUL;BB
45ee69fd-6b7b-4070-88c6-5b2d4f9f6129;76 D0105;20;0;7;7;13;975;14;391;13934;14357;423;1;2006;COUL;BB
45f409c5-5414-4751-926c-3031d8255720;76 D0123;20;0;7;7;14;900;15;810;14981;15896;915;1,5;2009;ES;ES
4606a04e-4e2c-44f4-9b87-c89feab584a1;76 D0070;20;0;7;7;21;106;24;0;21240;24135;2895;6;2002;BB;BB
460d31d1-8ec8-47b1-aee3-beeefce0de43;76 D6015;20;0;7;7;57;900;58;670;56681;57471;790;6;2010;BBSG;ES
460e3e0b-6e26-464d-99dd-6eb8b511d475;76 D0241;20;0;11;9;1;249;2;902;1252;2975;1723;1;2007;ES;ES
4616ec05-f30a-47d5-b9ab-1b785db60bc4;76 D0061;20;0;7;7;25;330;28;465;25429;28564;3135;1;2005;ES;ES
461b5eec-2350-4349-9bd1-798f554aab8f;76 D0915;20;0;9;11;61;500;61;630;60877;61007;130;4;2007;BBM;BBUM
46247ef9-9d6b-4adc-bd63-2fc7a69e418b;76 D0151;20;0;4;8;7;900;8;453;7917;8463;546;4;1998;BB;COUL
46285ede-9142-4b69-9c8a-708166251307;76 D0153;20;0;7;7;0;920;1;360;920;1368;448;6;2002;BB-REP;ES
46332e6d-742f-4b8f-80f4-8c094df499da;76 D0928;20;0;7;7;70;340;73;1200;70592;74479;3887;0;1950;I;!!!!!!
463f748f-7551-49e5-b227-5c266a8fb33f;76 D0083;20;0;7;7;0;0;1;0;0;1005;1005;1;2006;COUL;COUL
463fa804-4ef6-479e-af98-23a64924adfe;76 D0048;20;0;11;9;9;750;14;966;9655;14885;5230;1;2009;ES;ES
464851ad-7ca8-40f6-a56e-1d7af54a3da0;76 D0025;20;0;7;7;30;134;32;944;30151;32986;2835;1;2001;ES;BB
46574eca-4de3-4272-95c9-853a70024591;76 D0131;20;0;7;7;6;700;7;200;6727;7233;506;4;2005;BB;COUL
465b0b43-75ea-49a7-af0c-645c1f0b3fc2;76 D1015;20;0;7;7;0;380;1;244;380;1191;811;1,5;2002;COUL;COUL
46679f1c-5574-40b3-937a-36d990ab7122;76 D6015;20;0;11;11;29;319;29;440;27784;27905;121;7;2004;BBSG;AC
46742b6c-489c-499f-93cc-fc4bcbc6b7cc;76 D0114;20;0;7;7;18;455;19;748;18379;19676;1297;1;2006;ES;ES
46772794-3a21-4e7e-bdd4-b8a657c52315;76 D0018E G;20;0;12;13;8;45;8;60;8084;8099;15;6;2004;BB;GB
46774270-b131-4d43-9783-aed7aef4236a;76 D0920;20;0;6;7;31;610;33;215;31069;32685;1616;6;2006;BB;BB
467984f6-e15e-4b31-8d4d-7323968cdb0c;76 D0082;20;0;7;7;0;0;1;890;0;1904;1904;1;2005;ES;ES
468741a8-889c-4076-8f9f-821c4e0ff059;76 E6015G4;20;0;7;7;0;0;0;197;0;197;197;9999,99;1900;!!!!!!;BB
469f88ca-b23f-48bd-b3bb-d523b11472b9;76 D0910;20;0;6;12;3;450;5;806;4713;7074;2361;6;2002;BB;BB
46a32424-7b45-4685-bc08-f6027ff6aa77;76 D0043;20;0;11;11;0;0;0;410;0;410;410;1;2011;ECF-BC;BB
46ab15ac-16c3-4e9a-9267-845c4fb52320;76 D0012;20;0;7;7;19;358;19;621;19474;19737;263;2;2006;BB-REP;ES
46bce041-ba75-4f7e-9f47-fcc84d1ab919;76 D0049;20;0;9;13;32;710;33;736;33273;34317;1044;4;1998;BBTM;COUL
46eb71d1-bf17-43f9-beb9-838431e75307;76 D0149;20;0;7;7;53;360;59;110;53612;59137;5525;1;2006;COUL;BB
47019e27-6330-403a-9203-3eec76290be1;76 D0293;20;0;7;7;6;524;6;724;6537;6737;200;3,5;2004;BB;COUL
470a4ade-10e4-419b-ae43-e11d53ecb1e2;76 D0117;20;0;2;10;6;760;7;726;6783;7772;989;2;2001;BBUM;BB-REP
470d7ae4-4d3a-4fd1-bda1-91030cd54978;76 D0373;20;0;10;12;7;500;7;527;7339;7366;27;1;1989;COUL;BBTM
472077f7-9564-4fe3-b444-d3e2e6a9884d;76 D0117;20;0;7;7;22;124;25;20;22266;25051;2785;1;2004;ES;ES
472cc435-344f-4634-91f4-337b0b627054;76 D0492  G;20;0;7;7;0;0;1;426;0;1424;1424;4;2001;BBTM;AC
472f1556-f655-4304-b75b-65cfe0a3f11d;76 D0047;20;0;7;7;13;315;15;200;12638;14528;1890;2;2006;BBTM;BB
47348e6a-9b34-43c3-bd64-a6fee39ffe9b;76 D0436;20;0;4;9;6;930;6;1001;6966;7037;71;0,6;1995;ES;ES
47430a03-99eb-43a1-8b48-f191e41f3684;76 D0043;20;0;7;7;28;345;28;641;28649;28945;296;1;2002;COUL;AC
4744b041-dfed-4cfd-b1ae-4d832b017b08;76 D0940;20;0;11;14;36;640;39;129;37234;39725;2491;1,2;2014;ES-BC;AC
475786ff-f43e-4c2a-811e-eee77ff9d435;76 D0056;20;0;10;13;7;605;8;500;7608;8509;901;4;1999;BB;ES
4759f22c-3bf7-46ab-83c0-fd78e2581477;76 D0132;20;0;11;14;6;570;6;770;6430;6630;200;1,5;2014;ECF-MC;AC
475b6a06-b65a-406b-ad67-9273281a3209;76 D0910;20;0;6;12;2;670;2;672;3926;3928;2;6;2002;BB;BB
4781ccc8-8e49-4ba8-99c9-7f390391f751;76 D0113;20;0;10;13;21;174;21;918;21173;21917;744;1,5;2001;COUL;ES
47ae4842-eecf-453a-929f-84af2c9ddf5b;76 D0003;20;0;7;7;53;400;53;450;52445;52495;50;6;2013;BBSG;AC
47b90fcd-d523-4b27-9153-966bb980fb3b;76 D0053;20;0;2;4;43;425;43;526;43602;43703;101;0;1989;ES;AC
47d03214-3ae6-49d3-8cea-0c4bcd06b271;76 D0053;20;0;9;13;80;670;81;339;80902;81618;716;1,5;2013;ES-BC;AC
47d30e54-f855-4f9f-a5a1-612b2e4b1a1b;76 D0082;20;0;7;7;5;80;5;1585;5090;6595;1505;2;2013;ES-MC;ES
47d6f99b-3a2d-4634-8558-d0ad00dd4759;76 D0926;20;0;7;7;12;665;12;675;13136;13146;10;4;2001;BB;BBUM
47df52e3-ed83-4221-a143-f89bbbb130e1;76 D0069;20;0;7;7;23;0;24;442;22995;24440;1445;0;2001;ES;ES
47ef11ab-7398-4b90-95b4-df80d3966161;76 D0927;20;0;7;7;19;0;19;50;19221;19271;50;3;2000;BBTMM;!!!!!!
47f192e2-dad2-48dd-b6b3-92093c58c5fe;76 D0052;20;0;7;7;29;909;30;528;28134;28749;615;1,8;2002;BBUM;BB-REP
47f5b6f5-5664-43a1-8d4a-f4856d7f9afd;76 D0921;20;0;11;11;0;850;1;430;850;1523;673;2,5;2010;ECF-BC;AC
480473fd-b29e-409f-bcfa-5640de3e9093;76 D0237;20;0;7;7;5;251;6;263;5301;6283;982;4;2006;BB;BB
480a52fd-6bfa-4acd-8046-158f5e86a476;76 D0294;20;0;7;7;0;0;3;0;0;2993;2993;1;2005;ES;AC
48105864-b4e1-4f22-9fc8-cfc874ed0113;76 D0103;20;0;7;7;3;47;6;815;3052;6844;3792;0;2000;ES;ES
481cfa69-3ea8-4a54-9d15-9182c940a7bb;76 D0050;20;0;12;12;8;175;8;495;8274;8594;320;4;2004;BB;BB
48364517-1a0b-4418-8e9e-4a08c6a28452;76 D0054E;20;0;7;7;0;0;0;768;0;768;768;6;2007;BB;BB
48441d35-b800-45f2-a55b-0748acb132d9;76 D0026;20;0;7;7;6;595;6;849;6610;6864;254;1,5;2004;COUL;ES
484f7bbc-e255-43e0-9c08-89c6da313b6c;76 D0039;20;0;3;9;23;720;23;813;24260;24353;93;6;1985;BB;AC
48520fd3-1f85-42bf-8448-9eb8f7fbb5d8;76 D0149;20;0;7;7;87;201;93;715;87400;93964;6564;1,5;2004;COUL;AC
485430ad-423b-4ad7-8281-1c3d2f813164;76 D0096;20;0;7;7;20;159;21;402;20697;21891;1194;1;2009;COUL;COUL
486725a4-2079-4059-aa91-eee03ec80182;76 D0940;20;0;6;13;23;50;24;965;23619;25539;1920;4;1999;BB;COUL
486a04bc-e5c2-4402-a699-621ef67eb397;76 D0101;20;0;7;7;21;670;22;651;21545;22589;1044;3;2002;BBSP;ES
48873bdd-ecae-4f75-8f69-fec37bb97054;76 D0038;20;0;7;7;3;379;3;467;3376;3464;88;4;2001;BB;ES
489d672b-8e24-473d-9915-0ce70eacb862;76 D0925;20;0;7;7;4;0;4;400;4186;4586;400;6;2007;BB;BB
489ede91-8523-48db-9dea-97be600d1e44;76 D0250;20;0;10;9;2;75;3;365;2048;3353;1305;1;2011;ES-MC;ES
48a0348c-e9e0-4fa8-82de-0f2ddd9a3317;76 D0840  G;20;0;2;10;9;635;10;95;0;462;462;1;1990;COUL;BB
48b4c968-20d3-4947-ab6c-c73dca778c53;76 D0062;20;0;7;7;4;600;5;130;4563;5093;530;1;2003;COUL;AC
48bbc6ea-289c-4bcb-995d-a0ddb644d786;76 D0467;20;0;4;8;10;273;13;476;9681;12902;3221;6;2007;BB-REP;ES
48c04bae-dbb6-46c5-85c1-6868cd246c8a;76 D0094;20;0;12;7;10;1045;10;1085;10931;10971;40;6;2008;BBSP;AC
48d76f0d-23e1-49f8-9bd8-8271c5e2d979;76 D0982;20;0;10;13;22;434;27;11;22490;27131;4641;1;2012;ECF-BC;AC
48da2077-af60-4ffb-a8d8-3f518ba3310f;76 D0289;20;0;7;7;2;862;4;642;2874;4756;1882;0,6;2002;ES;ES
48e1df07-04d2-4ef9-bf3e-51dcd3f23a53;76 D0054B;20;0;7;7;0;0;1;802;0;1840;1840;2;2005;BBTM;BBTM
48e96c3a-a0bf-46bf-bdf1-d44b13f25e46;76 D0012;20;0;7;7;53;845;56;780;54379;57339;2960;4;1999;BBUM;BB-REP
48eec10b-3052-4848-b6fc-2e4dfe26b681;76 D0087;20;0;7;7;8;924;9;450;9105;9715;610;0,6;2001;ES;ES
48fa9878-4d86-4f4f-b5fa-57d87c751043;76 D0088;20;0;11;7;16;535;17;516;16372;17303;931;2,5;2007;BB;BB
492a8569-ee7b-4705-b2d8-b3d597259b44;76 D0007;20;0;7;7;63;269;64;634;65114;66481;1367;5;2000;BB-REP;ES
4935ed3d-b3e6-4da9-9c0c-c159a4ef5a24;76 D0012;20;0;10;13;47;827;47;925;48327;48425;98;2;2013;ECF-MC;AC
